Interaction_ID,Interaction_Type,Interaction_Outcome,Follow_Up_Required,Interaction_Channel,Follow_Up_Date,Customer_ID,Agent_ID
3182,In-Person,Pending,Yes,Email,N/A,4470,9777
9389,In-Person,Pending,Yes,Email,N/A,3464,8298
2708,Email,In-Progress,Yes,Email,N/A,8679,6957
3338,Chat,Escalated,No,Web Chat,10/25/2024,6696,9678
7180,Email,Escalated,Yes,In-Person,11/3/2024,3833,6188
3167,Phone,In-Progress,No,In-Person,10/24/2024,4827,5500
9208,Phone,Resolved,Yes,Email,11/6/2024,9893,9174
8379,Phone,Escalated,No,Web Chat,10/17/2024,8332,6161
3817,Email,Escalated,Yes,Email,10/21/2024,3206,5920
7088,Email,Escalated,Yes,In-Person,10/17/2024,5577,1024
9614,In-Person,In-Progress,No,Call,N/A,7578,7181
4804,In-Person,Pending,Yes,Call,N/A,7457,7701
9765,Phone,Escalated,Yes,Call,10/9/2024,9649,9408
4820,Chat,Pending,Yes,In-Person,10/13/2024,6676,4603
8135,Chat,Pending,No,Call,11/1/2024,3698,7416
3663,Email,In-Progress,Yes,Call,N/A,9663,4826
7625,Chat,In-Progress,Yes,Call,11/2/2024,3071,4340
5188,Email,Escalated,Yes,In-Person,N/A,6403,6602
7737,Chat,In-Progress,Yes,Email,N/A,6331,7809
2340,Chat,In-Progress,Yes,Email,N/A,3567,4445
2027,Chat,In-Progress,Yes,Email,N/A,8149,1512
6214,Phone,Pending,No,Call,N/A,8827,6483
4035,Email,Escalated,No,In-Person,10/20/2024,6697,6440
2841,Chat,In-Progress,No,Web Chat,N/A,9477,3320
5560,Email,Escalated,No,In-Person,N/A,6123,1819
5399,Chat,Resolved,No,Email,N/A,3139,2959
7781,In-Person,Resolved,No,Call,N/A,3703,6437
9902,Email,Escalated,Yes,Call,N/A,5976,8677
6774,Chat,Resolved,Yes,Email,10/13/2024,4044,8282
3952,Chat,In-Progress,Yes,Web Chat,10/12/2024,6334,6105
2464,In-Person,Pending,Yes,In-Person,N/A,5764,9723
3186,Email,Resolved,No,Email,10/31/2024,8898,9163
8811,Phone,Escalated,Yes,Web Chat,N/A,5118,3189
4010,Phone,Escalated,No,In-Person,10/13/2024,7375,7496
3418,Email,Escalated,Yes,Email,N/A,3400,6072
8704,Email,Pending,Yes,In-Person,11/7/2024,3010,6081
5868,Phone,In-Progress,No,Email,N/A,6093,9622
2984,Email,Resolved,Yes,Web Chat,10/27/2024,9514,5767
4080,In-Person,Resolved,No,Web Chat,N/A,9092,5839
2055,In-Person,Pending,No,Call,11/1/2024,8177,2743
6057,Email,Escalated,No,In-Person,10/13/2024,8411,2747
5405,Chat,Escalated,No,In-Person,10/10/2024,7906,1102
5377,Phone,Resolved,Yes,Email,N/A,4237,7569
9449,Phone,Resolved,Yes,Call,10/24/2024,3699,7383
8135,Phone,Pending,No,Email,10/17/2024,6546,8013
2315,Chat,Resolved,Yes,In-Person,N/A,4562,6130
4096,In-Person,Resolved,No,Call,10/24/2024,8708,9939
4848,In-Person,Escalated,No,Call,N/A,7490,7443
4003,Phone,Resolved,No,In-Person,11/7/2024,6061,6682
9919,Email,Pending,No,Call,N/A,7793,8213
4328,Email,Resolved,No,Call,N/A,7128,4226
9474,Phone,Pending,Yes,Email,N/A,7213,8030
5892,Email,Escalated,Yes,Email,10/28/2024,7722,5586
7702,In-Person,In-Progress,No,Call,N/A,9055,3961
9842,Phone,Escalated,No,Web Chat,N/A,7968,3953
4779,In-Person,Resolved,No,Call,N/A,6763,1970
9435,In-Person,Resolved,No,In-Person,N/A,7295,8989
6768,In-Person,In-Progress,Yes,In-Person,10/15/2024,9710,4265
5760,Phone,In-Progress,No,In-Person,N/A,8003,1342
2800,In-Person,Pending,No,Web Chat,N/A,9466,4936
5641,Email,Escalated,No,Web Chat,10/23/2024,3293,7141
7794,Chat,Pending,No,Web Chat,N/A,4831,8768
2011,Chat,Pending,Yes,Web Chat,10/20/2024,9849,7730
9557,Chat,Pending,No,Email,N/A,7396,4144
3645,Phone,Escalated,Yes,In-Person,10/31/2024,4816,7015
9894,Phone,Escalated,Yes,Web Chat,10/30/2024,5446,5884
7472,Chat,Pending,No,Call,10/24/2024,5337,4691
9508,Phone,Escalated,No,In-Person,10/15/2024,4292,6501
8577,Chat,In-Progress,Yes,Call,N/A,4746,5942
6056,Chat,Escalated,No,Web Chat,N/A,7446,7786
5620,Email,In-Progress,Yes,Web Chat,11/3/2024,9024,9071
6656,Email,Escalated,Yes,Call,N/A,3756,7245
3752,Phone,Pending,No,Call,10/24/2024,9525,5042
4269,In-Person,In-Progress,No,In-Person,10/24/2024,3073,4079
7480,Chat,Pending,No,Email,10/21/2024,5832,4400
5520,Phone,In-Progress,Yes,In-Person,N/A,5676,6983
5533,Chat,Pending,No,Web Chat,N/A,8792,6564
9244,In-Person,Resolved,Yes,Web Chat,N/A,7196,1979
7147,Phone,Resolved,No,In-Person,10/28/2024,8184,3420
3080,In-Person,Escalated,No,Web Chat,N/A,3572,4805
8872,Chat,In-Progress,Yes,Call,10/31/2024,6679,5436
7240,In-Person,Pending,Yes,In-Person,N/A,4848,1617
9582,Chat,Pending,No,Call,11/5/2024,9416,1183
6064,Email,Resolved,Yes,Web Chat,10/13/2024,6714,7740
9358,Chat,Resolved,Yes,Call,N/A,4042,7683
9551,Phone,In-Progress,Yes,Web Chat,N/A,9454,6597
5685,Email,Pending,No,Email,N/A,8819,3520
4084,Email,Escalated,No,Call,10/30/2024,5531,3059
4423,Email,Pending,No,In-Person,10/26/2024,7987,9938
5902,Email,Resolved,No,Email,10/19/2024,5830,4652
2801,In-Person,Resolved,Yes,Email,N/A,8375,9323
8361,Chat,Escalated,No,Call,10/16/2024,7225,8158
6287,Phone,Resolved,Yes,Call,10/11/2024,6711,1162
2272,In-Person,Pending,No,Web Chat,11/1/2024,6846,9170
8553,Chat,Resolved,No,Email,N/A,6749,2784
6869,Phone,Escalated,Yes,Call,11/1/2024,7730,3978
4241,Chat,Pending,No,Call,N/A,4557,1340
9019,Phone,In-Progress,Yes,Email,11/3/2024,5738,3729
5698,Phone,Pending,Yes,Email,10/20/2024,6489,7452
9234,In-Person,Escalated,Yes,Email,10/19/2024,5927,1268
9435,Email,Pending,Yes,Call,N/A,8516,8468
5181,Chat,Escalated,No,Email,N/A,3437,6057
3200,Email,Escalated,Yes,In-Person,10/27/2024,5161,6750
4751,Email,Pending,Yes,Web Chat,10/16/2024,5428,9619
3709,Email,Escalated,Yes,Call,11/7/2024,6058,8636
6992,In-Person,Escalated,Yes,Email,10/19/2024,9357,9044
6806,Email,Resolved,Yes,Email,N/A,4487,5038
8186,Email,Pending,No,Web Chat,11/7/2024,8786,4699
6028,In-Person,Resolved,No,Web Chat,10/26/2024,3936,3138
6860,Email,Escalated,Yes,Web Chat,N/A,3530,3413
5064,Chat,In-Progress,Yes,Web Chat,10/30/2024,5234,4415
9458,Chat,Escalated,Yes,Email,N/A,5183,6470
3730,In-Person,Resolved,Yes,Email,N/A,3993,8968
2120,Chat,Escalated,Yes,In-Person,10/13/2024,3118,3541
8585,Email,In-Progress,Yes,Web Chat,N/A,8728,5125
9640,Phone,Pending,Yes,Web Chat,N/A,8297,6369
9335,Chat,In-Progress,Yes,Call,10/22/2024,9123,3407
8072,Chat,Escalated,Yes,Web Chat,11/3/2024,8280,8080
7791,Phone,Pending,Yes,In-Person,11/2/2024,4819,2263
5011,Email,Resolved,No,Call,N/A,4267,9687
3898,Chat,Resolved,No,In-Person,N/A,8696,9759
9892,In-Person,Resolved,No,Web Chat,11/5/2024,7708,9663
4935,In-Person,Pending,No,Web Chat,10/24/2024,7631,3194
4913,In-Person,Escalated,Yes,Email,11/6/2024,8171,7830
6249,Email,Escalated,Yes,In-Person,N/A,6552,7314
2879,Chat,Resolved,No,Email,10/10/2024,9690,4517
2392,Email,Escalated,Yes,Web Chat,10/22/2024,7045,5865
3282,In-Person,Resolved,No,Call,N/A,6717,8270
2477,Phone,Resolved,Yes,Call,10/30/2024,9075,3803
6868,Email,Pending,No,Email,N/A,5287,8469
8725,Email,Resolved,Yes,Email,N/A,6964,5663
8399,Phone,Resolved,Yes,Email,N/A,6639,6657
5497,Email,Escalated,No,In-Person,10/19/2024,6729,6944
8886,Email,Escalated,No,In-Person,10/23/2024,7054,2425
2171,Chat,Escalated,Yes,Email,11/5/2024,7625,2343
6993,In-Person,Pending,No,In-Person,10/24/2024,4347,9834
2454,Chat,Escalated,Yes,Call,10/19/2024,4122,9170
5503,In-Person,Escalated,No,In-Person,10/10/2024,8172,2660
4736,Email,In-Progress,No,Email,N/A,7576,1323
3974,Email,Resolved,No,In-Person,10/16/2024,6158,1255
9009,In-Person,Escalated,No,In-Person,10/16/2024,4770,5599
2182,Phone,Pending,Yes,Call,N/A,7884,2006
6656,Phone,Pending,No,In-Person,N/A,5488,3521
3135,Email,Pending,Yes,Email,10/11/2024,5734,5590
9612,Chat,Pending,No,Web Chat,N/A,5296,8160
2673,Phone,Pending,Yes,Email,10/19/2024,8779,9903
6350,Chat,In-Progress,No,Call,N/A,8915,1871
2490,Chat,In-Progress,No,Web Chat,11/2/2024,4485,9657
8762,Email,Escalated,No,Call,10/31/2024,5070,5338
7000,In-Person,Escalated,Yes,In-Person,10/24/2024,9015,6271
4449,In-Person,In-Progress,No,Call,11/4/2024,3685,5812
9321,In-Person,Escalated,Yes,Web Chat,11/3/2024,7832,3097
3935,Phone,Escalated,No,Call,10/15/2024,5157,5962
8705,Chat,In-Progress,No,Web Chat,10/20/2024,9171,2047
7066,In-Person,Resolved,No,In-Person,N/A,6046,9569
5659,Phone,Escalated,No,Call,N/A,9862,9311
2747,Chat,Pending,Yes,In-Person,10/19/2024,8669,5661
5837,Email,Resolved,No,In-Person,N/A,8974,7712
7377,Chat,In-Progress,Yes,Web Chat,11/4/2024,8898,7363
6214,Chat,In-Progress,No,Web Chat,N/A,6913,8237
8064,Phone,Pending,Yes,Call,10/26/2024,4268,6074
6971,Phone,Pending,No,In-Person,10/17/2024,8987,3476
8194,Phone,Pending,Yes,In-Person,10/17/2024,3388,6839
4587,Phone,Resolved,Yes,Email,N/A,5479,5462
9061,Email,Resolved,No,Web Chat,N/A,6876,3266
6920,Email,Resolved,No,Call,N/A,3347,9468
8675,Chat,In-Progress,No,Email,N/A,6279,6909
2534,Phone,In-Progress,No,Web Chat,N/A,5618,1458
5492,Phone,In-Progress,Yes,Call,11/7/2024,4537,1602
3553,Phone,Escalated,No,Call,N/A,3403,2557
4156,Email,In-Progress,No,In-Person,N/A,8523,2039
3703,Email,In-Progress,No,In-Person,N/A,9471,8436
9881,Chat,Escalated,Yes,Web Chat,10/26/2024,9712,5367
4428,Email,Pending,No,In-Person,N/A,3342,3484
9418,Phone,Resolved,Yes,In-Person,11/1/2024,8010,1294
8015,In-Person,Resolved,No,Call,N/A,7478,2533
5047,Email,Pending,No,Call,N/A,6152,7106
9316,Chat,Resolved,Yes,Email,N/A,6825,8574
9285,Phone,Pending,No,Call,N/A,4231,6849
2676,In-Person,Resolved,No,In-Person,11/6/2024,8928,9462
5779,Chat,Resolved,No,Web Chat,10/22/2024,9145,3516
9726,Email,Pending,Yes,Email,10/27/2024,7036,1268
6984,Chat,In-Progress,No,Web Chat,10/9/2024,4938,7983
5866,Email,Pending,No,Call,10/18/2024,4184,5888
8719,Email,In-Progress,No,Web Chat,N/A,5646,5355
5867,Phone,Escalated,No,In-Person,10/12/2024,3287,1629
2203,Phone,Resolved,Yes,Web Chat,10/13/2024,4121,3231
2536,In-Person,Pending,No,Email,10/12/2024,7834,1635
8172,Phone,Pending,Yes,Web Chat,10/16/2024,5845,4809
2139,Chat,In-Progress,No,Call,11/2/2024,9931,9728
3580,Chat,Resolved,Yes,Call,N/A,7785,6217
6644,Email,Resolved,No,Email,N/A,4128,8122
6555,Phone,Pending,Yes,Call,N/A,8787,2780
6284,Email,Resolved,No,Web Chat,10/26/2024,3780,3522
3013,Chat,Pending,Yes,In-Person,N/A,8275,4051
7973,Email,Escalated,No,Web Chat,10/27/2024,5669,1249
5995,Chat,Escalated,No,Call,10/9/2024,4508,6970
9169,Phone,Escalated,Yes,In-Person,11/1/2024,9799,3120
2950,In-Person,Resolved,Yes,Call,N/A,7928,8761
6691,In-Person,Resolved,No,Call,10/18/2024,3662,5737
5638,Phone,Escalated,Yes,In-Person,N/A,4416,2835
5997,Phone,Resolved,No,Call,10/30/2024,7788,1566
4142,In-Person,Escalated,No,In-Person,N/A,9598,2153
4298,Email,Resolved,Yes,Email,N/A,5513,8567
7967,Email,Escalated,Yes,Call,N/A,6680,8339
9395,Chat,Escalated,Yes,Call,N/A,7830,5082
2272,Phone,Escalated,Yes,Call,N/A,3349,2334
3606,Email,Escalated,Yes,Call,11/7/2024,4869,4520
2132,In-Person,In-Progress,Yes,Email,N/A,4170,6292
8113,Chat,Pending,Yes,Email,11/1/2024,6653,1283
5095,Chat,Pending,No,In-Person,10/22/2024,6438,8228
7613,Email,In-Progress,No,In-Person,10/18/2024,4672,9098
4860,Email,Resolved,No,In-Person,N/A,8123,5290
3380,Email,In-Progress,Yes,Call,N/A,9735,6300
2393,In-Person,Escalated,Yes,Call,11/3/2024,9464,9359
3341,In-Person,Pending,Yes,In-Person,N/A,9226,3397
9024,In-Person,Pending,Yes,Email,10/13/2024,4958,9956
6418,Chat,Escalated,No,Call,10/27/2024,3689,6757
3988,Email,Escalated,Yes,In-Person,10/31/2024,9889,4659
8053,Chat,Escalated,No,Web Chat,N/A,4559,1836
3168,Phone,Escalated,Yes,In-Person,10/14/2024,6273,4434
7004,Chat,Resolved,No,Web Chat,N/A,3375,2299
5749,Email,Pending,No,Call,10/19/2024,5425,6871
9983,In-Person,In-Progress,No,Call,N/A,4628,4368
4631,In-Person,Resolved,Yes,In-Person,N/A,5106,2700
5842,Chat,Pending,No,Web Chat,N/A,4808,3994
6871,Phone,Resolved,Yes,Web Chat,N/A,7307,4683
4645,In-Person,In-Progress,No,Web Chat,N/A,9816,4603
9724,Email,In-Progress,Yes,In-Person,10/19/2024,3980,1349
9914,Chat,Pending,Yes,Email,10/16/2024,7872,7338
8695,Chat,Resolved,No,Email,10/28/2024,4290,2908
5345,Phone,In-Progress,No,Web Chat,10/28/2024,5218,6306
3627,In-Person,Resolved,No,Web Chat,11/2/2024,8785,7591
8955,Phone,Pending,No,In-Person,10/19/2024,6333,7713
8203,Email,In-Progress,No,Email,10/11/2024,9179,8984
2658,In-Person,Pending,Yes,In-Person,N/A,3922,5873
4268,Phone,Pending,Yes,Web Chat,N/A,9757,8672
7694,In-Person,Escalated,Yes,In-Person,10/22/2024,6409,5790
4872,In-Person,Escalated,Yes,Call,10/25/2024,9971,3983
3498,Phone,In-Progress,Yes,Web Chat,11/1/2024,5523,6211
9275,Phone,Resolved,Yes,Web Chat,N/A,4567,7256
5679,Chat,Resolved,No,Email,11/2/2024,7757,9496
7051,In-Person,Escalated,Yes,Web Chat,N/A,5949,7644
4794,Phone,In-Progress,Yes,Call,N/A,8013,7202
3897,Email,Escalated,No,Email,N/A,7517,9480
5501,Phone,In-Progress,Yes,Email,10/18/2024,8796,9275
7269,Email,In-Progress,No,Email,N/A,9640,3977
3155,Email,Pending,Yes,Call,10/17/2024,5551,3595
9239,Phone,Pending,Yes,In-Person,N/A,5182,8370
6185,Email,In-Progress,Yes,Email,N/A,8142,6368
7693,Phone,Escalated,Yes,In-Person,N/A,7507,1998
6440,Chat,Resolved,Yes,Call,10/30/2024,9898,4626
8184,Phone,In-Progress,No,Web Chat,N/A,9804,2208
3074,Chat,Pending,No,Call,N/A,6541,3504
6655,In-Person,Pending,No,Web Chat,N/A,3589,7197
2019,Chat,Pending,No,In-Person,N/A,5786,2643
9816,In-Person,Resolved,No,Email,11/5/2024,8884,3287
2633,Phone,In-Progress,No,Email,N/A,9069,8363
9061,Phone,Escalated,No,Email,N/A,8629,2247
7236,Chat,Resolved,No,Web Chat,N/A,5232,1168
9020,Chat,In-Progress,No,Email,N/A,5975,3826
7880,Chat,Pending,Yes,In-Person,10/13/2024,9977,1931
9487,Email,In-Progress,No,Web Chat,10/15/2024,7191,4476
3779,In-Person,Pending,No,Email,N/A,5514,2894
2671,Email,Escalated,No,Web Chat,N/A,6581,2809
4751,Chat,In-Progress,Yes,In-Person,10/29/2024,8937,1950
8204,Email,Resolved,No,Call,11/7/2024,9872,8562
6688,Email,Pending,Yes,In-Person,N/A,8395,2413
2304,In-Person,In-Progress,Yes,In-Person,10/27/2024,5906,4682
8066,Email,Escalated,Yes,Web Chat,10/27/2024,8011,9808
3370,Email,Escalated,No,Call,10/17/2024,9160,3323
9826,Email,In-Progress,No,Email,11/7/2024,6424,6743
7953,Email,Resolved,Yes,Call,11/6/2024,3718,8291
4067,Email,Escalated,No,In-Person,11/7/2024,7736,3393
3632,Chat,Escalated,Yes,In-Person,10/23/2024,4547,1022
3076,Email,Escalated,No,Email,10/30/2024,9886,7890
8179,Email,Escalated,Yes,Web Chat,10/28/2024,9453,3301
3549,In-Person,In-Progress,No,Email,N/A,9999,3284
6930,Phone,Pending,No,Email,11/2/2024,3002,4727
3816,In-Person,In-Progress,No,Call,N/A,6370,8556
6459,Phone,Escalated,Yes,In-Person,N/A,3879,1699
4449,In-Person,In-Progress,No,In-Person,N/A,9453,7086
5571,Phone,Pending,No,Web Chat,10/29/2024,6076,4034
8459,Email,In-Progress,No,Call,N/A,9797,6167
3062,Email,Resolved,No,Web Chat,11/6/2024,7783,6591
6533,Email,Resolved,Yes,In-Person,N/A,5659,1803
2259,Email,Resolved,No,Email,10/28/2024,6930,8387
6013,Email,Escalated,No,In-Person,10/10/2024,3837,3465
4859,Phone,Resolved,Yes,Call,N/A,4089,5930
3837,Chat,Pending,Yes,Call,10/26/2024,9188,3015
5096,Email,Resolved,Yes,Call,N/A,8633,5389
2672,In-Person,In-Progress,Yes,In-Person,N/A,9904,8682
8483,Email,Escalated,No,Email,N/A,3404,3089
5324,Phone,Resolved,Yes,Email,N/A,4682,1568
5786,In-Person,In-Progress,Yes,Call,N/A,8954,8316
8719,Email,Escalated,Yes,Email,11/3/2024,5704,9298
2414,Phone,Escalated,Yes,Call,11/7/2024,8950,1252
4092,Email,In-Progress,No,Call,10/20/2024,7441,8576
2169,Chat,In-Progress,No,In-Person,N/A,6874,4985
8144,Phone,Resolved,Yes,Email,N/A,3860,6902
8123,Email,In-Progress,Yes,Call,10/17/2024,7558,8265
6393,Chat,In-Progress,Yes,Email,N/A,8954,1018
2048,In-Person,Resolved,No,In-Person,N/A,8580,5709
9354,Phone,Escalated,No,Web Chat,N/A,3654,5617
8257,Email,In-Progress,Yes,Web Chat,N/A,4344,3619
4387,Email,Escalated,No,Web Chat,N/A,8819,3359
7184,Email,In-Progress,No,Email,N/A,9352,4788
9917,In-Person,In-Progress,Yes,Web Chat,10/18/2024,9867,2132
4391,Email,Resolved,Yes,Email,10/10/2024,8424,8967
4995,Phone,In-Progress,No,Email,N/A,8433,4069
8123,Phone,Escalated,Yes,Call,N/A,9356,5641
8784,Email,Resolved,Yes,Email,N/A,5664,2423
3261,In-Person,Resolved,No,Web Chat,N/A,9658,9723
9742,Email,Escalated,No,Email,N/A,4727,8948
7501,Phone,Pending,No,In-Person,N/A,6738,1181
6524,Email,Resolved,No,Email,N/A,7538,2664
3194,Email,Resolved,Yes,Web Chat,10/14/2024,8484,9279
4621,In-Person,In-Progress,No,Email,10/18/2024,8766,8894
9590,Email,In-Progress,No,In-Person,N/A,5770,2604
6684,Chat,Resolved,Yes,Web Chat,N/A,5095,2186
4037,Email,Resolved,No,In-Person,10/31/2024,7407,4515
9223,Email,Escalated,Yes,Call,N/A,6670,7151
3542,Chat,Resolved,No,Email,N/A,8541,3690
3011,Email,In-Progress,Yes,Call,N/A,5185,8651
6039,Chat,In-Progress,No,Call,N/A,4974,6367
6422,Email,In-Progress,Yes,In-Person,N/A,7625,8769
9557,Email,In-Progress,Yes,Web Chat,N/A,6093,3604
6456,Email,Escalated,Yes,Call,N/A,3738,6794
9866,In-Person,Escalated,Yes,Call,10/15/2024,7989,8778
9521,Chat,Resolved,No,Web Chat,10/25/2024,4543,8325
8951,In-Person,Pending,No,In-Person,N/A,4826,8396
2886,In-Person,Resolved,Yes,Web Chat,10/29/2024,5445,7384
7452,Chat,In-Progress,No,Email,10/25/2024,8850,7354
3053,Chat,Resolved,Yes,Call,11/3/2024,6912,3936
2327,Phone,Pending,No,Web Chat,N/A,5219,2740
9554,Chat,Escalated,No,Web Chat,10/11/2024,5337,4554
5177,Phone,In-Progress,No,In-Person,10/28/2024,7018,5105
5172,Phone,In-Progress,Yes,Email,N/A,6827,3640
9572,In-Person,Pending,Yes,Web Chat,10/10/2024,3103,3277
8172,Chat,Escalated,No,Call,11/1/2024,9837,4546
6686,Chat,Resolved,Yes,Call,10/27/2024,9845,7236
9351,Chat,In-Progress,No,Web Chat,10/11/2024,5434,4392
5614,Chat,In-Progress,No,Call,10/25/2024,7961,8680
8360,Email,Escalated,Yes,In-Person,N/A,7253,8442
2181,Phone,Resolved,No,Call,N/A,9502,2350
7602,Email,Resolved,No,In-Person,10/23/2024,5068,1053
7836,Phone,In-Progress,No,In-Person,N/A,7703,1271
2582,In-Person,In-Progress,Yes,In-Person,11/6/2024,4117,8898
5477,Chat,Pending,Yes,Email,11/7/2024,9287,3291
2531,In-Person,Escalated,No,Call,10/15/2024,4380,8204
8176,Email,Escalated,Yes,Email,11/5/2024,8614,9491
5116,Email,Escalated,No,Web Chat,N/A,6302,5546
7757,In-Person,Pending,Yes,In-Person,N/A,6997,4032
8228,Email,In-Progress,Yes,In-Person,N/A,7795,3092
7085,Chat,Resolved,No,Call,10/19/2024,5625,2457
5235,Email,Pending,Yes,Web Chat,11/3/2024,3689,6122
8992,In-Person,Escalated,No,In-Person,10/18/2024,5793,6262
9306,In-Person,Resolved,No,In-Person,10/21/2024,8219,5514
3614,In-Person,Pending,No,Call,10/31/2024,6401,2802
5359,Email,Escalated,No,Web Chat,N/A,9571,3295
6772,In-Person,Resolved,Yes,Email,N/A,3144,3088
2223,Chat,Escalated,Yes,Email,N/A,4353,3557
4840,In-Person,Escalated,No,Email,N/A,5240,5575
6231,Phone,Escalated,Yes,Call,10/15/2024,5827,8445
9034,Phone,In-Progress,No,Web Chat,10/14/2024,7515,5624
9086,Phone,Escalated,No,Web Chat,N/A,5369,1677
9649,In-Person,Pending,Yes,In-Person,N/A,8687,9366
6565,Phone,Resolved,No,In-Person,10/22/2024,7822,8871
3161,Email,Pending,Yes,Email,10/20/2024,7203,2846
2662,Chat,Resolved,Yes,Web Chat,N/A,8323,3252
4312,Phone,Resolved,Yes,In-Person,N/A,3838,9404
2381,Phone,Resolved,No,Call,10/29/2024,7371,1803
9730,Email,Pending,Yes,Web Chat,N/A,8102,7885
4328,Email,Escalated,No,Web Chat,10/9/2024,8379,8605
3056,Phone,Pending,No,Email,11/6/2024,9958,2637
9972,Chat,Resolved,Yes,Web Chat,10/20/2024,6137,3274
3115,Phone,Resolved,No,Web Chat,N/A,6068,4602
8612,Phone,Pending,No,Web Chat,10/29/2024,9110,7315
5804,In-Person,Resolved,Yes,Call,10/12/2024,5450,5226
3434,Chat,Pending,Yes,Call,N/A,4233,8208
8912,In-Person,In-Progress,No,Email,N/A,6803,2204
2817,Email,In-Progress,No,Email,N/A,5218,7559
8728,Chat,Pending,No,Call,11/2/2024,9364,2487
4732,Chat,In-Progress,Yes,Web Chat,11/1/2024,4608,2884
3152,Chat,Resolved,Yes,Call,N/A,8030,2468
4708,Email,Escalated,No,Call,N/A,5395,1924
5817,Chat,In-Progress,No,Web Chat,10/14/2024,5048,2417
3785,Chat,Resolved,Yes,Email,10/23/2024,8905,2451
8632,Chat,Pending,Yes,Email,N/A,7831,2358
8600,Phone,Escalated,No,Call,10/13/2024,6420,3963
6890,In-Person,In-Progress,No,In-Person,10/20/2024,6021,2024
2617,Chat,Resolved,Yes,Email,N/A,9095,2318
3046,Email,Resolved,Yes,In-Person,N/A,6041,4875
7211,Email,In-Progress,Yes,In-Person,10/11/2024,3570,4381
4639,Email,Resolved,No,In-Person,N/A,9532,7313
5641,Phone,Resolved,No,Call,10/19/2024,5103,4419
2350,Phone,Escalated,No,Web Chat,10/25/2024,7527,7300
6445,In-Person,Pending,No,Email,10/26/2024,7973,7697
6544,Phone,In-Progress,Yes,In-Person,11/5/2024,7108,2884
9217,Chat,Resolved,No,Call,N/A,7715,3769
7429,Chat,In-Progress,No,In-Person,N/A,4589,7245
6193,In-Person,In-Progress,Yes,Email,N/A,7402,4011
4388,Chat,In-Progress,No,In-Person,N/A,5712,6835
5566,Chat,Pending,Yes,Call,10/29/2024,7350,4084
6155,Email,In-Progress,Yes,In-Person,11/4/2024,5530,6367
4903,Chat,Resolved,No,Call,N/A,6214,3738
2544,In-Person,Resolved,Yes,Call,10/10/2024,9622,2362
2890,Email,Resolved,Yes,Email,N/A,8759,6193
9762,Email,Resolved,Yes,Web Chat,10/19/2024,8289,3649
3486,Chat,Escalated,No,In-Person,N/A,5719,3098
8971,Chat,Resolved,No,Email,11/4/2024,4255,2759
6632,In-Person,In-Progress,Yes,In-Person,N/A,4505,6990
2799,Chat,In-Progress,No,In-Person,10/19/2024,8945,6914
8190,Phone,Pending,No,Web Chat,N/A,9955,2313
6702,In-Person,Resolved,Yes,Call,10/18/2024,7903,3137
4377,In-Person,In-Progress,Yes,Web Chat,N/A,3354,5374
6113,Email,Resolved,Yes,In-Person,N/A,5899,5129
4617,Phone,Pending,Yes,Web Chat,N/A,8857,1628
3660,Chat,Pending,No,Call,10/9/2024,3050,7416
6713,Chat,Resolved,No,Email,N/A,4211,7244
2368,In-Person,Escalated,No,In-Person,10/24/2024,8701,1008
5942,Email,In-Progress,No,Web Chat,N/A,8566,3507
8702,Email,In-Progress,Yes,Web Chat,N/A,5928,1975
6441,Chat,Pending,No,In-Person,N/A,9729,2887
8398,Chat,In-Progress,No,Web Chat,N/A,3118,4935
6039,Chat,Escalated,No,In-Person,N/A,8125,5537
5375,Phone,Pending,No,Web Chat,11/2/2024,3194,9202
8820,In-Person,Pending,Yes,Call,N/A,7117,8861
5179,Email,In-Progress,Yes,Call,10/30/2024,3948,1141
3715,Phone,In-Progress,Yes,Web Chat,10/31/2024,6936,5087
3299,Phone,In-Progress,Yes,In-Person,10/22/2024,3980,8077
8464,Phone,Resolved,No,Call,10/13/2024,9118,6372
7734,Phone,Resolved,No,In-Person,10/19/2024,8173,1974
9384,In-Person,Resolved,Yes,Call,10/11/2024,8044,2398
6834,Email,Escalated,Yes,In-Person,N/A,3197,8993
7245,In-Person,In-Progress,Yes,In-Person,N/A,4050,4306
8135,In-Person,Resolved,Yes,Email,11/2/2024,5823,7904
9398,Phone,Escalated,No,Web Chat,10/13/2024,6008,5074
6314,In-Person,Resolved,No,In-Person,N/A,8686,5203
6496,Email,Pending,No,Call,N/A,5102,2893
2617,Phone,Resolved,Yes,Call,N/A,4690,8369
7935,Chat,Escalated,Yes,Email,N/A,8263,2117
5161,Email,Resolved,Yes,Email,11/7/2024,6193,2039
6301,Phone,In-Progress,Yes,Call,11/2/2024,4394,2442
8669,Chat,Escalated,No,Email,11/2/2024,3649,3443
8885,Chat,In-Progress,No,Email,N/A,6155,4635
8087,Chat,Resolved,No,Email,N/A,8267,5126
5323,In-Person,Pending,Yes,In-Person,10/18/2024,3898,9713
9614,Email,In-Progress,Yes,In-Person,11/6/2024,9367,4562
6684,Email,In-Progress,No,Email,N/A,8189,4096
3649,Phone,Pending,Yes,In-Person,N/A,9692,7393
7130,In-Person,Pending,Yes,Web Chat,11/2/2024,9519,4608
